ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000227507	3.694758667731852	3.4275500523265765	14.977515938644181	6.987062936155781e-17	1.195835821523062e-12	28.130036605057562	protein_coding	LTB	6
ENSG00000125910	2.264508732977778	1.6995129418140444	14.190296246565445	3.616614172887021e-16	3.094917578448068e-12	26.57582940949066	protein_coding	S1PR4	19
ENSG00000126353	3.5203479414288887	2.1765425795307562	13.428716003106853	1.889503740144513e-15	9.82979658863095e-12	25.00294099130714	protein_coding	CCR7	17
ENSG00000116824	2.890641659208888	3.2001100967361786	13.340599464791222	2.2973524016665966e-15	9.82979658863095e-12	24.816399253757766	protein_coding	CD2	1
ENSG00000117090	2.8014907717874085	1.8128365339240888	13.087881031327935	4.043773479570754e-15	1.172523276772525e-11	24.276037943538245	protein_coding	SLAMF1	1
ENSG00000262406	6.239804065611854	1.9938728857885344	13.047362037662186	4.430506277509326e-15	1.172523276772525e-11	24.188655600833858	protein_coding	MMP12	11
ENSG00000007908	4.603496547914073	4.695042725333332	13.012301517544396	4.795596224018507e-15	1.172523276772525e-11	24.112877705709774	protein_coding	SELE	1
ENSG00000138135	3.131946680221482	1.1725757198723554	12.689860242766876	1.000049534594966e-14	2.1394809730741057e-11	23.408643424084033	protein_coding	CH25H	10
ENSG00000160791	2.284497390385185	1.8956380843665792	12.524376707921785	1.4651840895548883e-14	2.7862917436368794e-11	23.04203362978213	protein_coding	CCR5	3
ENSG00000181617	3.187824243542223	0.7857028356528889	12.396741794591204	1.9714823578355993e-14	3.3741920554356285e-11	22.75684546085978	protein_coding	FDCSP	4
ENSG00000167286	2.6857024124829643	-3.5170580979251547	12.287184720254816	2.5474966098251998e-14	3.9636731342871177e-11	22.510352610484752	protein_coding	CD3D	11
ENSG00000169442	2.3770932026903693	1.4863013715816895	12.233204411029632	2.891972914939024e-14	4.124676369931783e-11	22.388322514059357	protein_coding	CD52	1
ENSG00000105122	2.1700436824992595	0.38679043804444435	11.712621711427262	1.0007489915165473e-13	1.3175245376773618e-10	21.19162061667338	protein_coding	RASAL3	19
ENSG00000125735	1.707759093730371	0.6111601566093331	11.661592772161002	1.1322824431467808e-13	1.3842152867469395e-10	21.072362736597995	protein_coding	TNFSF14	19
ENSG00000243509	2.767423972902222	0.8985308818565333	11.631672796094197	1.2174895412453946e-13	1.3891555665609952e-10	21.00227424939233	protein_coding	TNFRSF6B	20
ENSG00000009790	2.516171431742222	0.26595849657795556	11.60420412764212	1.3014781418800336e-13	1.3921748998922985e-10	20.93782139734656	protein_coding	TRAF3IP3	1
ENSG00000111729	2.294204334322963	2.0636435926536	11.532378222960157	1.5501965591530294e-13	1.560683182935535e-10	20.768804922162698	protein_coding	CLEC4A	12
ENSG00000136758	1.786328428509631	2.8361529091985775	11.50635403820627	1.6518650292415715e-13	1.5706483319705277e-10	20.70739354828379	protein_coding	YME1L1	10
ENSG00000123329	1.8878748828844443	0.9024232055081778	11.412668516429877	2.0777603368245195e-13	1.7720496734944e-10	20.485553443876398	protein_coding	ARHGAP9	12
ENSG00000090104	3.9507092955777767	3.01450692918311	11.390082331330825	2.1962636913829066e-13	1.7720496734944e-10	20.43189218006468	protein_coding	RGS1	1
ENSG00000140678	1.8404575420666662	1.368636212997778	11.386904476991656	2.2134821853578657e-13	1.7720496734944e-10	20.424336506634422	protein_coding	ITGAX	16
ENSG00000178562	2.828462351041482	-3.432316337169778	11.371650589197309	2.2980706887000665e-13	1.7720496734944e-10	20.38804963974102	protein_coding	CD28	2
ENSG00000104998	1.9965806483851847	-0.3337422400033778	11.347328998266244	2.439828045880028e-13	1.7720496734944e-10	20.330126246648295	protein_coding	IL27RA	19
ENSG00000163600	2.2793181329081476	1.010710056908889	11.33117039611982	2.5389147707772223e-13	1.7720496734944e-10	20.291598829486865	protein_coding	ICOS	2
ENSG00000168685	3.5005117654370386	1.5981585813920003	11.323332928093151	2.5884453308419513e-13	1.7720496734944e-10	20.2728988732996	protein_coding	IL7R	5
ENSG00000174684	-0.8463815069955551	-1.2802501769662222	-11.241200429440916	3.170840770168499e-13	2.0872669146705329e-10	20.076427532244217	protein_coding	B4GAT1	11
ENSG00000132965	1.9481090914814811	2.357866038867555	11.185239591793064	3.642827668730514e-13	2.2924724300708276e-10	19.94203242416849	protein_coding	ALOX5AP	13
ENSG00000110848	3.7135299879925925	-3.021624678735111	11.173516414528324	3.750466143265158e-13	2.2924724300708276e-10	19.913823664406546	protein_coding	CD69	12
ENSG00000205744	1.4483231320666665	0.30560198025662216	11.074573315747111	4.79872196436573e-13	2.751643587581689e-10	19.674990123728467	protein_coding	DENND1C	19
ENSG00000160654	2.9514294475422225	-1.1919698507011551	11.072534901897596	4.823214001019612e-13	2.751643587581689e-10	19.670055536298225	protein_coding	CD3G	11
ENSG00000186827	1.5258669640962967	1.6769527109516447	10.982050016088394	6.049407145310241e-13	3.3398581707091865e-10	19.45043275650795	protein_coding	TNFRSF4	1
ENSG00000175463	2.449828400525926	-0.061109945853866726	10.766728769700588	1.0414780863569055e-12	5.570280452499512e-10	18.923259505966946	protein_coding	TBC1D10C	11
ENSG00000104951	2.9690108191718516	1.431546817495022	10.73087617457614	1.1407425233195861e-12	5.916305541398398e-10	18.834857376972398	protein_coding	IL4I1	19
ENSG00000081237	2.5209298890400005	0.36483999832515557	10.64761287460782	1.4102212600401728e-12	7.098804960466929e-10	18.628865698144445	protein_coding	PTPRC	1
ENSG00000146232	1.6347311968296294	0.12560586250204442	10.623662915726014	1.4991708320917123e-12	7.330945368928473e-10	18.569435622624496	protein_coding	NFKBIE	6
ENSG00000115085	1.7336183877259255	-2.168274089605156	10.535750276721217	1.8777405424321823e-12	8.757135173646939e-10	18.35060307667895	protein_coding	ZAP70	2
ENSG00000181847	1.9276514933088882	1.2856507023781338	10.532564860981468	1.893158056821132e-12	8.757135173646939e-10	18.34265373998781	protein_coding	TIGIT	3
ENSG00000143110	1.9347997044266667	2.739512675348622	10.498942263436474	2.063983703066255e-12	9.296073967889199e-10	18.258661033873498	protein_coding	C1orf162	1
ENSG00000115165	2.0402721425081483	0.01327850134008885	10.46148949342263	2.272871498148864e-12	9.80171040725135e-10	18.164914873314384	protein_coding	CYTIP	2
ENSG00000184584	1.4293954429407405	1.0268164801605337	10.458442196652756	2.2907882926675665e-12	9.80171040725135e-10	18.15727874443643	protein_coding	STING1	5
ENSG00000100079	2.4731347280666665	0.9615607533728	10.331673537539682	3.1791458337315043e-12	1.3270995352271876e-9	17.838466836274	protein_coding	LGALS2	22
ENSG00000077238	1.6700184224444439	1.4184294565516438	10.31137022545927	3.3511188881634188e-12	1.3655809469265931e-9	17.787197788860404	protein_coding	IL4R	16
ENSG00000198821	2.861588064878519	-1.4564132883871115	10.268884443366856	3.74232701562436e-12	1.4895331830793238e-9	17.679728646867325	protein_coding	CD247	1
ENSG00000025708	2.159546238893333	2.9367130722670227	10.232458256072919	4.114678051714262e-12	1.6005162467065816e-9	17.58738714700165	protein_coding	TYMP	22
ENSG00000159496	3.0533701301466656	0.11075684688275556	10.170386079855726	4.838448859646868e-12	1.8017966394340276e-9	17.42960625978894	protein_coding	RGL4	22
ENSG00000126264	1.3832973121674061	2.078507305479289	10.170050931507376	4.842690354307056e-12	1.8017966394340276e-9	17.428752890944153	protein_coding	HCST	19
ENSG00000151651	2.763864985971853	1.1107131404156443	10.146062933867963	5.156327885458269e-12	1.877671314034431e-9	17.367632991925532	protein_coding	ADAM8	10
ENSG00000134460	3.2653069391148164	2.2068465706517335	10.103446627858187	5.765530917364334e-12	2.0557721177227202e-9	17.258851615501936	protein_coding	IL2RA	10
ENSG00000139629	1.566538923517778	0.8876724816336887	10.010094599341942	7.369485278114429e-12	2.5740559292842542e-9	17.01967953589975	protein_coding	GALNT6	12
ENSG00000137648	2.4139801085007404	0.9207924441160886	10.001400937199058	7.540315981764563e-12	2.58105016055801e-9	16.997344230256918	protein_coding	TMPRSS4	11
ENSG00000213402	1.0049642475555554	0.2834359501859556	9.974754848765173	8.089475438430563e-12	2.714732786838021e-9	16.92882096291809	protein_coding	PTPRCAP	11
ENSG00000156127	2.3656433116399995	0.3976482769706667	9.963953143640458	8.323544834296606e-12	2.7395667276728154e-9	16.90101508314575	protein_coding	BATF	14
ENSG00000139193	1.2339612349022215	1.2130500161479114	9.940907741476515	8.846268896129808e-12	2.8566772105143706e-9	16.841637081806923	protein_coding	CD27	12
ENSG00000174946	2.545582582155556	2.4072733355285334	9.914824565134186	9.478401710141881e-12	3.004126764242191e-9	16.774342958259282	protein_coding	GPR171	3
ENSG00000100453	3.2943665637740738	2.5978131950697763	9.817341818733853	1.227735360909233e-11	3.770420838345171e-9	16.522002362001313	protein_coding	GZMB	14
ENSG00000119714	1.6479942725748147	1.676111224305778	9.81552777158258	1.2336755299288901e-11	3.770420838345171e-9	16.517294074427692	protein_coding	GPR68	14
ENSG00000142347	1.235941861685926	1.0032292416234665	9.76347174764035	1.4172053283655655e-11	4.126346751470956e-9	16.381990233738694	protein_coding	MYO1F	19
ENSG00000023445	2.9017545318829634	-0.4126990284746666	9.7620871770920985	1.4224496492632115e-11	4.126346751470956e-9	16.37838633295386	protein_coding	BIRC3	11
ENSG00000130429	1.4592620715807407	-1.889347647351644	9.762083788464214	1.4224625085409665e-11	4.126346751470956e-9	16.378377512363254	protein_coding	ARPC1B	7
ENSG00000008517	1.3276862324414815	-0.7078858999255112	9.755737333978344	1.446755197967429e-11	4.126869202202091e-9	16.36185491334871	protein_coding	IL32	16
ENSG00000117560	1.5527665222725926	1.6257561008650663	9.729817639664622	1.550437627488543e-11	4.3501213105682645e-9	16.29431666420399	protein_coding	FASLG	1
ENSG00000167077	1.7645091975333331	0.8063161090529779	9.64008711624151	1.9715573011515082e-11	5.44245213051743e-9	16.059790078140324	protein_coding	MEI1	22
ENSG00000128815	1.7242583781081486	3.4380511982483557	9.623487818906025	2.061408597777652e-11	5.600160023962622e-9	16.016282878331683	protein_coding	WDFY4	10
ENSG00000143546	3.903853789607405	7.090136125088531	9.586843443373429	2.274816657783072e-11	6.083357359055825e-9	15.920102322936376	protein_coding	S100A8	1
ENSG00000110324	1.8391689313422224	1.1482810918015114	9.553359954137003	2.4894578494125073e-11	6.554934014260779e-9	15.832056224789241	protein_coding	IL10RA	11
ENSG00000012223	4.046825605633334	2.1537793132973335	9.516667576321458	2.7484551405667527e-11	7.127243898606057e-9	15.735394883636562	protein_coding	LTF	3
ENSG00000153898	1.701217634619259	0.3402892059425777	9.490511398300404	2.9496884277428596e-11	7.534913050868514e-9	15.666376711911667	protein_coding	MCOLN2	1
ENSG00000064666	0.9076880193155552	1.1765794185864884	9.448787451603785	3.3022372978889613e-11	8.31143990490729e-9	15.556085366733829	protein_coding	CNN2	19
ENSG00000182866	1.7383054955066664	-1.5476209653633777	9.42710365435228	3.502102685597649e-11	8.686737313623733e-9	15.498672972000897	protein_coding	LCK	1
ENSG00000117091	2.5842562618474076	0.4656695480570666	9.372861013797204	4.057750646699481e-11	9.691026794364022e-9	15.354772087628255	protein_coding	CD48	1
ENSG00000251380	1.7058160776044435	2.0641141709911115	9.36922262717588	4.0980875712042226e-11	9.691026794364022e-9	15.34510536320137	protein_coding	DCANP1	5
ENSG00000155926	1.6839656124933335	1.7596391186044442	9.369002045556668	4.1005461242208564e-11	9.691026794364022e-9	15.344519248071666	protein_coding	SLA	8
ENSG00000089820	1.4476073703792596	-1.2140677490046228	9.366060197605226	4.1334791468803605e-11	9.691026794364022e-9	15.33670172513634	protein_coding	ARHGAP4	X
ENSG00000197471	1.1579660829614808	0.43598315791431097	9.358868425210916	4.215126534352307e-11	9.748904139924289e-9	15.317585679989804	protein_coding	SPN	16
ENSG00000178927	0.9237643669111113	-0.4686993625656	9.35310233972706	4.281772333307895e-11	9.771004464608616e-9	15.302254067890697	protein_coding	CYBC1	17
ENSG00000184730	1.5521604849318524	1.5060596608537777	9.343348287143277	4.3969627813725236e-11	9.901844474104046e-9	15.276308394635567	protein_coding	APOBR	16
ENSG00000143184	2.529713709352592	1.0937294523586665	9.337096168350545	4.4724506711889353e-11	9.941038082779043e-9	15.259670994386646	protein_coding	XCL1	1
ENSG00000198074	3.974524405747407	1.2982828661005335	9.322533641285533	4.6534325208152526e-11	1.021070481971193e-8	15.220898231857351	protein_coding	AKR1B10	7
ENSG00000113263	2.2745775709488885	-1.0584210926224893	9.301804530397499	4.923988769428542e-11	1.0608076870365202e-8	15.165657036762973	protein_coding	ITK	5
ENSG00000141293	1.4797880528874074	0.6655351714661336	9.299244589652114	4.958493424652154e-11	1.0608076870365202e-8	15.158830964482895	protein_coding	SKAP1	17
ENSG00000132514	2.205027890463703	4.162055653316268	9.233452897047457	5.934953328582187e-11	1.2540336570207919e-8	14.98309167792203	protein_coding	CLEC10A	17
ENSG00000112149	1.885022948936296	0.1795198084663111	9.173279331568338	6.998912618485526e-11	1.4488010037254058e-8	14.821844715405295	protein_coding	CD83	6
ENSG00000120280	1.901620146975556	1.366809689288089	9.17187027725646	7.026028823208219e-11	1.4488010037254058e-8	14.818063000217926	protein_coding	TASL	X
ENSG00000160255	1.9488899192666658	1.426311828215644	9.155562647459854	7.3477426859845e-11	1.4971025722693418e-8	14.77427594895958	protein_coding	ITGB2	21
ENSG00000134851	1.1518577268237034	-0.08153514714595561	9.097138574266069	8.628516839177608e-11	1.7373772435591147e-8	14.617108800071787	protein_coding	TMEM165	4
ENSG00000180353	1.795416503071111	-0.029251360422399984	9.088242569154993	8.842565414320727e-11	1.7597733379778982e-8	14.593137224893617	protein_coding	HCLS1	3
ENSG00000211584	-0.8154676190118518	0.9572382852243555	-9.0826598458649	8.979642338662457e-11	1.7665123980023902e-8	14.578088330943928	protein_coding	SLC48A1	12
ENSG00000089639	0.7724976974088889	0.45139513007608884	9.059623453957544	9.56851719008432e-11	1.8609678603215128e-8	14.515946693044452	protein_coding	GMIP	19
ENSG00000123685	2.259385241214815	-0.27356982163662236	9.050287743258005	9.818210761088986e-11	1.8880750244498653e-8	14.49074292791435	protein_coding	BATF3	1
ENSG00000135074	1.7262801717985183	0.31101783707786657	9.038217318134931	1.0150897613928384e-10	1.930362362915381e-8	14.458138880739426	protein_coding	ADAM19	5
ENSG00000162777	1.1067123137644443	1.7936306066570666	9.019164218670715	1.0699537547600786e-10	2.012336100298763e-8	14.406633836769068	protein_coding	DENND2D	1
ENSG00000163739	5.341582867885926	-1.4589492358746672	9.0060457342799225	1.1094729039788082e-10	2.0639813860431852e-8	14.371143214872731	protein_coding	CXCL1	4
ENSG00000082074	1.99771657464	0.8004740300595555	8.951999571728514	1.288580740884725e-10	2.371404234434631e-8	14.22468480486106	protein_coding	FYB1	5
ENSG00000057149	5.001771799315554	4.220728016470398	8.92030615436507	1.407020872293682e-10	2.5610118273969995e-8	14.13861854944749	protein_coding	SERPINB3	18
ENSG00000127084	1.1638331595318516	0.7205355721038221	8.91660960881655	1.4215373859346476e-10	2.5610118273969995e-8	14.128571562183666	protein_coding	FGD3	9
ENSG00000115523	2.65820260110074	1.957261021253067	8.9065461294907209	1.4618333577188478e-10	2.598226701218616e-8	14.101210443474965	protein_coding	GNLY	2
ENSG00000135905	1.422494551952592	0.8999235787783109	8.903915702224094	1.4725561788969077e-10	2.598226701218616e-8	14.094056483911242	protein_coding	DOCK10	2
ENSG00000100218	-1.1251758611229632	1.345930335670845	-8.898648788064238	1.4942674517176446e-10	2.6096313710354577e-8	14.079729326509167	protein_coding	RSPH14	22
ENSG00000185291	1.2970823024666664	1.9255460214944	8.882219241228501	1.5641068111905396e-10	2.704008896315766e-8	14.035013750176152	protein_coding	IL3RA	X
ENSG00000030110	0.8580999347466667	0.2883631039079111	8.85708274127215	1.6774380091889789e-10	2.8709351527269372e-8	13.966531706897413	protein_coding	BAK1	6
