ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000187634	22.223309775184564	1.4899168823189861	0.3196892456929237	4.66051611804959	3.154174583338721e-6	2.767494193405766e-5	protein_coding	SAMD11	1
ENSG00000188976	432.09501294798474	0.1917876967438053	0.1299474663400577	1.4758863881341002	0.13997439423728428	0.2456016329778835	protein_coding	NOC2L	1
ENSG00000187961	10.690276351116848	0.36291979387294754	0.4134586956658417	0.8777655366239054	0.3800709706664709	0.5214565780106375	protein_coding	KLHL17	1
ENSG00000187583	1.3687707372578146	-1.306072427072924	0.9733712531594396	-1.341802958361035	0.1796598927549016	0.2985558103990866	protein_coding	PLEKHN1	1
ENSG00000187642	0.6293070638895216	1.7153129704105803	1.668261219100353	1.0282040670678667	0.30385384571142254	0.44302418950730527	protein_coding	PERM1	1
ENSG00000188290	7.060357556180357	-0.5803384902941519	0.45140173375316595	-1.2856363786398097	0.1985699944457682	0.3223031812256977	protein_coding	HES4	1
ENSG00000187608	403.66831052411425	1.1164883812572521	0.3435266917095749	3.2500775287678554	0.0011537355052239789	0.004628739875538543	protein_coding	ISG15	1
ENSG00000188157	633.0469228909291	-0.5575767752732056	0.2310995472684527	-2.412712538227115	0.01583430248503604	0.042168460648435456	protein_coding	AGRN	1
ENSG00000131591	30.009582404391864	0.3262136087438065	0.25874034874451873	1.2607759490419144	0.2073895814006561	0.33312057151020225	protein_coding	C1orf159	1
ENSG00000162571	0.25008154897467055	1.3267927686832994	2.946524883666585	0.45029070551485395	0.6525008399363229	NA	protein_coding	TTLL10	1
ENSG00000186891	1.2811047353991627	1.1780099349537503	0.8733751601006777	1.3488017392410794	0.177400655927552	0.29561151363450777	protein_coding	TNFRSF18	1
ENSG00000186827	3.5584675780229538	0.2605082917742741	0.6964195148119996	0.37406805270900406	0.7083536863752041	0.8026311586832802	protein_coding	TNFRSF4	1
ENSG00000078808	2391.8130067860156	-0.07879120129097043	0.13266783704454335	-0.5938982879815566	0.5525801441676714	0.6796046125656534	protein_coding	SDF4	1
ENSG00000176022	194.61371588343084	0.30425862113549673	0.14074918769295633	2.1617078302379653	0.030640703708328335	0.07280711229134121	protein_coding	B3GALT6	1
ENSG00000184163	2.1437580734584296	-0.5131116643428338	0.5758179462478511	-0.8911005078712388	0.37287525250157705	0.5149447408419344	protein_coding	C1QTNF12	1
ENSG00000160087	251.31955421797466	0.1884276412380439	0.1436815941972417	1.311425045711674	0.1897142017203425	0.311287914138532	protein_coding	UBE2J2	1
ENSG00000162572	12.288653441862337	0.2532021176775629	0.41692470438511114	0.6073089817284645	0.5436458788207695	0.6719855280557456	protein_coding	SCNN1D	1
ENSG00000131584	190.13695909360857	-0.1414813129799798	0.19392276011950077	-0.7295755943902353	0.4656496447590269	0.6029583284410378	protein_coding	ACAP3	1
ENSG00000169972	51.47838297241673	0.3877713730181646	0.2386536436573952	1.6248290496450113	0.10419898939964375	0.1951657716635998	protein_coding	PUSL1	1
ENSG00000127054	413.1132513506746	-0.23083437554610275	0.12030356757186356	-1.9187658371661622	0.05501397517471287	0.11709035455989442	protein_coding	INTS11	1
ENSG00000224051	639.0003942026578	-0.2303277639422031	0.20722122233833634	-1.1115066369319067	0.2663503348598275	0.4012943841122695	protein_coding	CPTP	1
ENSG00000169962	1.945093133651425	-2.3902377154668404	0.7761390915347344	-3.079651239754454	0.0020724311895765368	0.0075884754172066415	protein_coding	TAS1R3	1
ENSG00000107404	475.09915307127335	-0.5264774107306548	0.21343585379069888	-2.4666774648224434	0.013637313330470791	0.037303872186247915	protein_coding	DVL1	1
ENSG00000162576	86.07377258065226	0.3539032875086787	0.2363584028275067	1.4973162928629018	0.13431097740567402	0.23783481365175901	protein_coding	MXRA8	1
ENSG00000175756	1058.373887336231	1.0844110387006412	0.21905638176060335	4.950374099969131	7.40709617276944e-7	7.658208875806935e-6	protein_coding	AURKAIP1	1
ENSG00000221978	183.43753994801673	0.35683248284814884	0.23788354356541938	1.5000301302894363	0.13360659790879642	0.2368268947979756	protein_coding	CCNL2	1
ENSG00000242485	759.3552019896539	0.49764727792181973	0.11908462354867316	4.178938162561496	2.928732979401279e-5	1.9200554214644476e-4	protein_coding	MRPL20	1
ENSG00000235098	10.910737246076586	0.45162444643591015	0.38809335887201307	1.1637005274930474	0.24454539558677232	0.3757542274207306	protein_coding	ANKRD65	1
ENSG00000205116	0.06367091300582649	0.9420472673031571	4.117907820785475	0.22876842034882297	0.8190489128285605	NA	protein_coding	TMEM88B	1
ENSG00000179403	707.6836355355185	0.2735417171078416	0.2542121998897686	1.076036937749072	0.2819107370114732	0.41889422207708016	protein_coding	VWA1	1
ENSG00000215915	91.99864181122479	0.9304964684519073	0.3223638279295595	2.8864791512999166	0.0038957855714449974	0.012934270605384981	protein_coding	ATAD3C	1
ENSG00000160072	37.52445013815024	0.8509007882333426	0.32957562270673074	2.5818074202366215	0.009828441236637401	0.028324809537207438	protein_coding	ATAD3B	1
ENSG00000197785	185.36893630114463	0.3746513908552452	0.2209994135246316	1.6952596610103141	0.09002617355536552	0.17385399657791417	protein_coding	ATAD3A	1
ENSG00000205090	1.5472888971877419	-0.017617028836258528	0.7597505571506156	-0.023187911703980584	0.9815003810791898	0.9880804819611535	protein_coding	TMEM240	1
ENSG00000160075	1253.8636435618657	0.022560514563641876	0.10459509046805979	0.2156938194965392	0.8292264191552384	0.888629983743672	protein_coding	SSU72	1
