ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000004975	-1.3467541879974636	11.13683586302341	-13.031132331380542	8.612137255942418e-19	8.663630873826896e-15	32.412965513163954	protein_coding	DVL2	17
ENSG00000178229	-1.321590196803852	11.786662444248824	-12.932034907262201	1.1962762776070612e-18	8.663630873826896e-15	32.093462140639915	protein_coding	ZNF543	19
ENSG00000155329	-1.701884051229305	9.868447744218663	-12.877543968938536	1.4339802825644517e-18	8.663630873826896e-15	31.917204354407733	protein_coding	ZCCHC10	5
ENSG00000096872	-1.7502526292098235	10.229678616270206	-12.588054751920865	3.779959936702099e-18	1.7127943463181387e-14	30.97401879695722	protein_coding	IFT74	9
ENSG00000172534	-0.9644503113469138	12.888324464225656	-12.509213770739446	4.931049345534202e-18	1.7875053877561482e-14	30.71516750754643	protein_coding	HCFC1	X
ENSG00000164040	-1.0284750878062798	12.937055746156327	-12.083749403872668	2.0986737965385763e-17	6.33974376037695e-14	29.303718018400364	protein_coding	PGRMC2	4
ENSG00000107201	1.0273499390685927	10.30573217242953	11.976185022068666	3.037787074536001e-17	7.361184795143709e-14	28.943008199524005	protein_coding	RIGI	9
ENSG00000106459	1.1829380746664224	10.150608844012199	11.956673624246038	3.249074668201361e-17	7.361184795143709e-14	28.877411523874056	protein_coding	NRF1	7
ENSG00000198860	-1.4757495051357274	11.491787392064698	-11.865221853004687	4.45567439163375e-17	8.973233149817969e-14	28.569273898904843	protein_coding	TSEN15	1
ENSG00000129534	-1.567596426406137	10.18500633269843	-11.809346526582422	5.406773399138305e-17	9.799776785938177e-14	28.38045731165982	protein_coding	MIS18BP1	14
ENSG00000156958	-1.3957365072133339	11.093117737332504	-11.702628362140272	7.832411033280657e-17	1.228560031886554e-13	28.01867448075797	protein_coding	GALK2	15
ENSG00000182307	-1.0022804161418897	12.793798475906051	-11.6917752024472	8.1339146938696e-17	1.228560031886554e-13	27.981796665415697	protein_coding	C8orf33	8
ENSG00000221914	-0.8527670094533732	13.300187312831628	-11.601714516609524	1.113450294859206e-16	1.5524066611017776e-13	27.67517888530082	protein_coding	PPP2R2A	8
ENSG00000055332	-0.9557710912446975	13.462890552731485	-11.500276975584207	1.587805367336875e-16	1.8812319322397052e-13	27.328546302713765	protein_coding	EIF2AK2	2
ENSG00000125753	1.2943394534995303	9.509838997285554	11.49757603693834	1.602908589396167e-16	1.8812319322397052e-13	27.319298159330327	protein_coding	VASP	19
ENSG00000122912	-1.4991270223343758	9.43478426095672	-11.480476956455318	1.7019504260280516e-16	1.8812319322397052e-13	27.26072788402193	protein_coding	SLC25A16	10
ENSG00000125686	-1.3381680106251501	10.563100224465837	-11.457621890133105	1.8440591432147775e-16	1.8812319322397052e-13	27.182381525716462	protein_coding	MED1	17
ENSG00000138750	-1.7078110098588262	10.54321131936483	-11.453908085989266	1.868257918913914e-16	1.8812319322397052e-13	27.169644276526025	protein_coding	NUP54	4
ENSG00000187987	-1.3082582775046099	9.18222498339185	-11.429595522442057	2.03479955251231e-16	1.9410916783834538e-13	27.08621481387635	protein_coding	ZSCAN23	6
ENSG00000185985	-1.2651462967513574	11.60167087691394	-11.334866988087935	2.8399979093520004e-16	2.447087510230363e-13	26.760414739524688	protein_coding	SLITRK2	X
ENSG00000213015	-1.4173944243896823	10.89152944622739	-11.329541819279285	2.8938236965813194e-16	2.447087510230363e-13	26.74206521177363	protein_coding	ZNF580	19
ENSG00000089094	-1.222779586707798	12.35819439839171	-11.32214933676696	2.9702579434520264e-16	2.447087510230363e-13	26.71658600925458	protein_coding	KDM2B	12
ENSG00000143252	-1.391934353030111	10.725427445636933	-11.295860469759818	3.2589755169606e-16	2.568214401952647e-13	26.62592041900879	protein_coding	SDHC	1
ENSG00000166313	1.1905666444732095	12.048205479217138	11.24397196103986	3.9147785979093287e-16	2.7965070556376076e-13	26.44670375549354	protein_coding	APBB1	11
ENSG00000186298	-1.4741359820328785	12.233676990967359	-11.236002361550977	4.026704663303185e-16	2.7965070556376076e-13	26.419146912292934	protein_coding	PPP1CC	12
ENSG00000121318	-0.9452349935429805	9.649799177476579	-11.228937132365372	4.128629622198632e-16	2.7965070556376076e-13	26.394710302694808	protein_coding	TAS2R10	12
ENSG00000111802	-1.8482299076015103	11.509157909321106	-11.22064048053818	4.2516511191461986e-16	2.7965070556376076e-13	26.36600634181079	protein_coding	TDP2	6
ENSG00000102225	1.1522441149283775	12.204112738007192	11.19741404507909	4.616102191555001e-16	2.7965070556376076e-13	26.285602616294806	protein_coding	CDK16	X
ENSG00000117411	1.611780019702513	10.79290960044586	11.185296308632838	4.818607496354147e-16	2.7965070556376076e-13	26.24362670558541	protein_coding	B4GALT2	1
ENSG00000143207	-1.0393995781199887	12.075048364664072	-11.18491883336803	4.825057757598519e-16	2.7965070556376076e-13	26.242318826039234	protein_coding	COP1	1
ENSG00000061987	-1.2483444221043367	12.094064684248206	-11.179271807059147	4.92260107425836e-16	2.7965070556376076e-13	26.222750776231873	protein_coding	MON2	12
ENSG00000104450	-1.3148239605173266	11.405599033296053	-11.178431719683157	4.937281422367087e-16	2.7965070556376076e-13	26.21983935942391	protein_coding	SPAG1	8
ENSG00000178966	-1.6207864903410574	10.332682667606825	-11.126075317264926	5.945108521813393e-16	3.1979052749550833e-13	26.03821386101848	protein_coding	RMI1	9
ENSG00000170837	1.0944224395962774	11.43875160711798	11.123542235180361	5.998829205432983e-16	3.1979052749550833e-13	26.029417645126056	protein_coding	GPR27	3
ENSG00000123737	-1.3496576033119272	9.600432309808221	-11.073211138487283	7.173996972297772e-16	3.715105574939918e-13	25.85447134848552	protein_coding	EXOSC9	4
ENSG00000180773	-1.4897767242696354	11.931199839069713	-11.055714679532608	7.634863316742032e-16	3.843941600443037e-13	25.793579665135734	protein_coding	SLC36A4	11
ENSG00000152422	-1.1491495849299973	9.771246392496751	-11.047790961798274	7.853303028850354e-16	3.8470572269706126e-13	25.76599051112161	protein_coding	XRCC4	5
ENSG00000154258	-1.0981816103922348	9.740616435328889	-11.014974447338775	8.827262559494042e-16	4.2103719444955134e-13	25.651643676258008	protein_coding	ABCA9	17
ENSG00000156650	-1.3204652752940298	10.398549283204364	-11.007070872741133	9.079520109768486e-16	4.219648768962918e-13	25.62408383554087	protein_coding	KAT6B	10
ENSG00000118762	-1.716298716195805	10.382974771844587	-10.992755218661557	9.55511010910995e-16	4.28953198690836e-13	25.574144891370555	protein_coding	PKD2	4
ENSG00000176563	1.2123013565576723	10.471664050685996	10.988443662867736	9.703217184178912e-16	4.28953198690836e-13	25.559099318796537	protein_coding	CNTD1	17
ENSG00000138182	-0.9386610928197658	9.140892484980718	-10.967540286546711	1.0454804777701637e-15	4.5117461094248133e-13	25.48612178061526	protein_coding	KIF20B	10
ENSG00000136492	1.194072713944232	9.490153474147256	10.905417340392136	1.3053918466087836e-15	5.502378423205628e-13	25.268914403312802	protein_coding	BRIP1	17
ENSG00000133805	-1.354696911947915	10.253033442318774	-10.858616316612707	1.5435341615311679e-15	6.358308335852822e-13	25.104959155442753	protein_coding	AMPD3	11
ENSG00000118418	-1.0020795894510695	11.776641821652667	-10.844855051214957	1.6215730848015645e-15	6.531336036006301e-13	25.056698089206126	protein_coding	HMGN3	6
ENSG00000121481	-1.0552549939469937	9.873573685283526	-10.796517436098233	1.928655104636718e-15	7.599320385117503e-13	24.88699024153234	protein_coding	RNF2	1
ENSG00000145780	-1.752581329889864	10.642912238762698	-10.711896696488504	2.61454922761188e-15	9.995123177881709e-13	24.58920013351844	protein_coding	FEM1C	5
ENSG00000178057	-0.9269191929937577	12.914943541275003	-10.708472708672874	2.646984345039018e-15	9.995123177881709e-13	24.577132160941833	protein_coding	NDUFAF3	3
ENSG00000103479	-1.188843457569888	12.330887825902249	-10.6894684932463	2.834534049876671e-15	1.0256927209345145e-12	24.510124951302483	protein_coding	RBL2	16
ENSG00000167555	1.0246754028273752	10.868444627836297	10.687525536662577	2.8544489955633463e-15	1.0256927209345145e-12	24.503271761346472	protein_coding	ZNF528	19
ENSG00000145431	-1.2715287970849136	9.623221762746562	-10.68446678665197	2.8860871044226343e-15	1.0256927209345145e-12	24.492482011867573	protein_coding	PDGFC	4
ENSG00000167635	-1.271869691312972	11.797412750563325	-10.672566560733475	3.0125801139959103e-15	1.043808249668104e-12	24.450493038743215	protein_coding	ZNF146	19
ENSG00000090447	-1.1186905601118635	9.647694026442856	-10.668939134313913	3.0522392955812144e-15	1.043808249668104e-12	24.437690517734538	protein_coding	TFAP4	16
ENSG00000116035	1.1431189325705713	9.00353237442601	10.640439320427124	3.3827351452260697e-15	1.1354087871707874e-12	24.337048314854655	protein_coding	VAX2	2
ENSG00000256771	-1.2172628981625433	9.389621502772048	-10.633742099125227	3.4655024653348616e-15	1.1420405851671703e-12	24.313383861628054	protein_coding	ZNF253	19
ENSG00000094975	-1.812879370711137	11.293065466320922	-10.620727640279	3.63223124689206e-15	1.1756105598199748e-12	24.267382014082447	protein_coding	SUCO	1
ENSG00000162688	-1.4827223146308057	11.924124209591787	-10.540552613982923	4.853778092839371e-15	1.5434162795212912e-12	23.983536980726733	protein_coding	AGL	1
ENSG00000168916	-1.14435712506614	10.321438878387749	-10.530552391328264	5.0327672279184166e-15	1.5727397587245052e-12	23.948078629974127	protein_coding	ZNF608	5
ENSG00000170448	-1.2024526016146364	11.217863860545505	-10.515356575516684	5.3175824207471935e-15	1.633579345356659e-12	23.894174984465288	protein_coding	NFXL1	4
ENSG00000125818	-0.8254073632943832	13.070098263726177	-10.500982374911132	5.601954610397237e-15	1.680215823786108e-12	23.843160352796517	protein_coding	PSMF1	20
ENSG00000169862	-0.920979602277427	13.550848953433434	-10.498392702619764	5.654795324190488e-15	1.680215823786108e-12	23.833966869492578	protein_coding	CTNND2	5
ENSG00000265808	-1.0332447716485742	12.142402165709269	-10.440033475012811	6.988578302048686e-15	2.043031963300523e-12	23.62657613427664	protein_coding	SEC22B	1
ENSG00000154845	-1.2297943068804944	11.239029889063643	-10.431417356335569	7.210772764456064e-15	2.0519083004988e-12	23.59592278704273	protein_coding	PPP4R1	18
ENSG00000128641	-1.288432315489132	10.984968376533837	-10.418131812269685	7.567432462672258e-15	2.0519083004988e-12	23.54863990601814	protein_coding	MYO1B	2
ENSG00000082153	-1.9300520640542302	10.515910781405035	-10.41757107010138	7.58287134014326e-15	2.0519083004988e-12	23.54664378080791	protein_coding	BZW1	2
ENSG00000171467	-1.480611285465553	10.565956309066477	-10.416995093777016	7.598762734832206e-15	2.0519083004988e-12	23.54459338646012	protein_coding	ZNF318	6
ENSG00000121057	-1.0146063340141431	12.06563253300345	-10.415563657260677	7.638402211717487e-15	2.0519083004988e-12	23.539497504770196	protein_coding	AKAP1	17
ENSG00000139921	-1.4626484897465222	11.532274679209367	-10.41341860856763	7.698193899802395e-15	2.0519083004988e-12	23.531860726301357	protein_coding	TMX1	14
ENSG00000090905	-0.8927947495679689	12.891150574008895	-10.405462847539866	7.924107185250093e-15	2.0815136627921444e-12	23.50353196640911	protein_coding	TNRC6A	16
ENSG00000165996	0.9540229022831745	12.612423844254309	10.398126592707861	8.138351595165964e-15	2.1072517523197587e-12	23.477402512264433	protein_coding	HACD1	10
ENSG00000203666	-1.1841724678571435	9.579766619552409	-10.383515987484099	8.582598146877953e-15	2.1909801607346884e-12	23.425345185147073	protein_coding	EFCAB2	1
ENSG00000204256	-0.7872804571888796	13.34142726638866	-10.355574807057868	9.501460386424244e-15	2.3918606875547145e-12	23.325721334854553	protein_coding	BRD2	6
ENSG00000198961	-1.108817735237686	13.133423871771512	-10.341729213585833	9.992926708407685e-15	2.4518968837702643e-12	23.27632115349439	protein_coding	PJA2	5
ENSG00000160087	0.9767155499712281	11.329617267855701	10.341246859824722	1.0010503139255149e-14	2.4518968837702643e-12	23.27459974203801	protein_coding	UBE2J2	1
ENSG00000124203	1.4440088019568016	10.965134115697037	10.310835291039531	1.1184008481677379e-14	2.686078332438395e-12	23.166012872784783	protein_coding	ZNF831	20
