ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	243.4456636992372	0.72578844239989	0.6024860599964881	1.2046559922135305	0.22833613157435134	0.5233761623988268	protein_coding	TSPAN6	X
ENSG00000000005	10.045021072094677	2.486366347727713	1.0492754452043132	2.3696031000168616	0.0178071895580208	NA	protein_coding	TNMD	X
ENSG00000000419	430.0205752136095	0.5584206250802753	0.46538090485383315	1.1999216539743163	0.23016976928505253	0.5255589451833222	protein_coding	DPM1	20
ENSG00000000457	351.65897680996346	-0.0077095497245545305	0.3339117032227625	-0.023088587941499192	0.9815796087645193	0.9929174269300693	protein_coding	SCYL3	1
ENSG00000000460	248.58739765482773	0.14731609159861778	0.4387048534587467	0.33579772468250235	0.7370234060903755	0.8870744346952733	protein_coding	C1orf112	1
ENSG00000000938	255.33283932145258	0.3713920474678094	0.6012884549656908	0.6176603665024648	0.5367992429018583	0.7776913780548629	protein_coding	FGR	1
ENSG00000000971	988.2415166474464	1.2802733961551098	0.6284286328901014	2.03726139954384	0.041623853831107414	0.23894447598268218	protein_coding	CFH	1
ENSG00000001036	457.1769011234166	0.17447679605635016	0.3678834745038313	0.47427190441666084	0.635306023855764	0.8346978895211695	protein_coding	FUCA2	6
ENSG00000001084	2089.076690608053	-0.6407262585956247	0.3327789949347568	-1.9253807131704412	0.054181746665284136	0.2664176209984088	protein_coding	GCLC	6
ENSG00000001167	1697.328799118008	0.2015200049746802	0.24112571526407603	0.8357466342981277	0.40329745414485785	0.6841895868026112	protein_coding	NFYA	6
ENSG00000001460	456.7624704859365	0.1621683842343117	0.25379184432905544	0.6389818579987592	0.5228347340631623	0.7683659818322367	protein_coding	STPG1	1
ENSG00000001461	6347.768213915873	-0.2168294104284106	0.2917065354794048	-0.7433135156607396	0.45729189066320614	0.7233053644229586	protein_coding	NIPAL3	1
ENSG00000001497	1408.0113347275624	0.05116209945412933	0.1781018585886316	0.2872631417749565	0.7739108424080174	0.9058742542985524	protein_coding	LAS1L	X
ENSG00000001561	2183.4676990210555	-0.27505420992397217	0.4942704357699947	-0.5564852558811888	0.5778791709901836	0.8039996325067577	protein_coding	ENPP4	6
ENSG00000001617	194.5522172456875	-0.4906118059636325	0.8543344023139225	-0.574262027415535	0.5657905010327624	0.7963430048221922	protein_coding	SEMA3F	3
ENSG00000001626	280.0724468453439	-0.895631536991445	0.5255546031669046	-1.7041645750879517	0.08835034531561967	0.3316938460443754	protein_coding	CFTR	7
ENSG00000001629	6206.555994175977	0.14401096077273356	0.3033252273612531	0.47477409652188257	0.6349479979570936	0.8345760898784644	protein_coding	ANKIB1	7
ENSG00000001630	373.33733762391046	-0.26782935115788675	0.8882328530941345	-0.3015305617495577	0.7630099488664942	0.9008391310016547	protein_coding	CYP51A1	7
ENSG00000001631	2149.013912479871	0.30826980445568003	0.2635809818900301	1.169544943057746	0.24218414483335393	0.5376597160697365	protein_coding	KRIT1	7
ENSG00000002016	822.751726742751	-0.08243632911098839	0.2886560111933921	-0.2855867396288455	0.775194660899877	0.9066744614427177	protein_coding	RAD52	12
ENSG00000002330	139.01711666363073	-1.9294538494414377	0.7603393845846007	-2.5376218680235327	0.01116085019318658	0.13961375661198278	protein_coding	BAD	11
ENSG00000002549	1630.2257604655306	0.14536732892673984	0.4034352188259472	0.36032384418439983	0.7186049701346331	0.8779388345049368	protein_coding	LAP3	4
ENSG00000002586	4455.337856660831	0.7250951982694075	0.7140906581219942	1.0154105645022082	0.30991015921786313	0.6055500739740259	protein_coding	CD99	X
ENSG00000002587	117.3182505801053	-0.33281244949745525	0.5872921135601529	-0.5666897985058116	0.5709249530174128	0.7996931685002712	protein_coding	HS3ST1	4
ENSG00000002726	8.939222275636793	1.2289140855789182	0.9594002898915457	1.2809190267368373	0.200222109008554	NA	protein_coding	AOC1	7
ENSG00000002745	20.260032607678227	1.5186387315995433	0.6941996193626612	2.187611011647907	0.028697949046095936	0.2042385444046903	protein_coding	WNT16	7
ENSG00000002746	1541.1626254892037	-0.6359137559372894	0.6863506510956514	-0.9265143916191418	0.3541787214892577	0.6439613117986503	protein_coding	HECW1	7
ENSG00000002822	807.941862123934	-1.036697052178423	0.45515918070734634	-2.2776582262217135	0.0227469484490673	0.1869349383675133	protein_coding	MAD1L1	7
