ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	481.33415301379654	0.05249673563701973	0.47227677862736533	0.11115671574960194	0.9114920746848091	0.9770686338205934	protein_coding	TSPAN6	X
ENSG00000000005	75.13699828324503	5.877927739235962	2.318264594476694	2.535486136155565	0.011229137318008136	0.1613713216877636	protein_coding	TNMD	X
ENSG00000000419	525.2308535943029	-0.3093688247846866	0.3426510619411481	-0.9028684254824288	0.366595730047774	0.7249001730960242	protein_coding	DPM1	20
ENSG00000000457	211.12825280337134	0.12774465596898568	0.35856819094246956	0.3562632135137767	0.721643455697731	0.9110722260036539	protein_coding	SCYL3	1
ENSG00000000460	80.22606060908552	0.3182160061037589	0.39627181237855885	0.8030245810160396	0.42196052708245496	0.762147673331015	protein_coding	C1orf112	1
ENSG00000000938	1568.0815022708068	-0.8476139760356121	0.7323778264234312	-1.1573452191677305	0.24713134568088937	0.6234581086423839	protein_coding	FGR	1
ENSG00000000971	1971.6615160727167	0.9268814821576351	0.6157674693547978	1.5052459382578673	0.1322608585780803	0.4910852019125093	protein_coding	CFH	1
ENSG00000001036	884.6442583260098	-0.55439214598867	0.4285259050466391	-1.2937190948312265	0.19576246723751864	0.568937005078184	protein_coding	FUCA2	6
ENSG00000001084	1051.60491627374	0.4351901152992364	0.7175943127473083	0.6064570295061452	0.5442113083014404	0.8308408061342952	protein_coding	GCLC	6
ENSG00000001167	499.1080053445251	0.2677022152000298	0.2714366551139892	0.9862419469014193	0.32401439975921736	0.6915377946731641	protein_coding	NFYA	6
ENSG00000001460	148.61726054038408	-0.9691759119428665	0.3801769527547978	-2.5492758172743692	0.010794688880308788	0.1596652783358002	protein_coding	STPG1	1
ENSG00000001461	750.1008673284325	-0.8669417563321961	0.3658205819232652	-2.3698550578382886	0.017795059792357234	0.19962821621608026	protein_coding	NIPAL3	1
ENSG00000001497	648.9880351000655	-0.12114367566391036	0.316112150317106	-0.3832300515572901	0.7015491978704859	0.9016201402913921	protein_coding	LAS1L	X
ENSG00000001561	598.3529451782981	-0.9194531907750965	0.5397420831329405	-1.703504728477197	0.08847365387435023	0.41615956336671606	protein_coding	ENPP4	6
ENSG00000001617	840.1480212400569	0.08108869097925434	0.49237799195058224	0.1646878867554926	0.8691896517597882	0.9622690973198513	protein_coding	SEMA3F	3
ENSG00000001626	280.32764602713524	-0.44472959552817615	1.3320649097177795	-0.3338648081514283	0.7384815765483093	0.9177915506665931	protein_coding	CFTR	7
ENSG00000001629	811.5163125771262	0.280526185617926	0.27813321650669065	1.0086036797089204	0.3131647418895513	0.6840680238720717	protein_coding	ANKIB1	7
ENSG00000001630	77.73347143760512	-1.369111240698117	0.49397563360732977	-2.771616953451693	0.005577863088128259	0.11339915719854679	protein_coding	CYP51A1	7
ENSG00000001631	472.3579206136272	0.24604642653364933	0.34338111083397266	0.7165403651239705	0.4736577524001444	0.7926719748202975	protein_coding	KRIT1	7
ENSG00000002016	102.98640447806251	0.8835964342855092	0.3791810137455311	2.3302760482582916	0.019791565838998736	0.21137431468505327	protein_coding	RAD52	12
ENSG00000002330	470.0410738588188	-0.9830998432762051	0.44326358549362377	-2.217867371580756	0.026563876810900392	0.2420926869612649	protein_coding	BAD	11
ENSG00000002549	2522.1112017426135	0.29102945682361103	0.43242935524106235	0.6730104080500584	0.5009406694334244	0.8075853599641407	protein_coding	LAP3	4
ENSG00000002586	4175.0015358480605	0.2865906757255567	0.4263982441628041	0.6721197370037313	0.5015074724920583	0.8080320725558456	protein_coding	CD99	X
ENSG00000002587	220.63148620793876	-0.41676402919171257	0.5501867736449748	-0.7574955436145082	0.44875303473216166	0.7792555311226304	protein_coding	HS3ST1	4
ENSG00000002726	226.96251419553892	-0.5643911380518571	1.0178349094832164	-0.5545016512927567	0.5792355758773762	0.8495376433762523	protein_coding	AOC1	7
ENSG00000002745	10.81420100284421	2.0397469595473647	1.1818937167315295	1.7258294300676944	0.08437810354882824	0.40836959796883593	protein_coding	WNT16	7
ENSG00000002746	28.844337458506306	2.0325058752546226	0.868158317105157	2.34116961757844	0.019223431430416146	0.20850326556496065	protein_coding	HECW1	7
ENSG00000002822	630.0502311040716	-0.3999711744265989	0.44504586911691835	-0.8987189909665743	0.36880235885304796	0.7264635254524975	protein_coding	MAD1L1	7
ENSG00000002834	3674.077779224152	0.11604229619725008	0.2644465675836179	0.43881188270881055	0.6607978495159703	0.8841892038104826	protein_coding	LASP1	17
ENSG00000002919	458.0981238820289	-0.7327598603636054	0.41130040773944854	-1.7815685240647652	0.0748196211436489	0.38790138400875707	protein_coding	SNX11	17
ENSG00000002933	1235.7173149581674	0.2374518762904743	0.36018452765905407	0.6592506286534415	0.5097348405197191	0.8114026311343678	protein_coding	TMEM176A	7
ENSG00000003056	1200.3036191013289	0.11938439502571163	0.2982449469891783	0.4002897491840606	0.6889431172037137	0.8958993820879707	protein_coding	M6PR	12
ENSG00000003096	91.10515786387968	0.5801533485547644	1.0206641307638082	0.5684076975651235	0.5697581648237839	0.8458617300803474	protein_coding	KLHL13	X
ENSG00000003137	202.3188991754478	0.4962091787105005	0.7817018992722694	0.6347805719449444	0.5255715359686637	0.8220231856436103	protein_coding	CYP26B1	2
ENSG00000003147	351.1586254757307	-0.12658947787136043	0.43946372232090897	-0.2880544432719322	0.7733050642232221	0.9306189703262953	protein_coding	ICA1	7
ENSG00000003249	187.28475545695167	1.1496532024817576	0.8997305619327403	1.277774981892524	0.201328778081722	0.57467121914294494	protein_coding	DBNDD1	16
ENSG00000003393	417.2993231543377	0.13929978902912765	0.3045127279327331	0.45745145030489165	0.6473465906953793	0.8785476135034387	protein_coding	ALS2	2
