ENSG.ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.type	Gene.name	Chromosome
ENSG00000000003	481.33415301379654	1.252082173759536	0.47157776530805995	2.6550916219334653	0.00792868702821576	0.04676784960170871	protein_coding	TSPAN6	X
ENSG00000000005	75.13699828324503	-3.059339913209288	2.462484131534053	-1.242379544311383	0.21409655926745838	0.4192331680420121	protein_coding	TNMD	X
ENSG00000000419	525.2308535943029	-0.11647095665861046	0.3425331630660611	-0.3400282635878612	0.7338352434479019	0.8599855943669802	protein_coding	DPM1	20
ENSG00000000457	211.12825280337134	0.21589343122722346	0.35849063160180855	0.6022289348610534	0.5470217577243833	0.7353053475278555	protein_coding	SCYL3	1
ENSG00000000460	80.22606060908552	2.1443169878840718	0.3884489063793917	5.5202034364585195	3.3860741383688496e-8	2.7969211681452378e-6	protein_coding	C1orf112	1
ENSG00000000938	1568.0815022708068	-1.9802746991540945	0.7327051583241103	-2.7026897199461573	0.006878091945297338	0.04254624961981227	protein_coding	FGR	1
ENSG00000000971	1971.6615160727167	-0.4766891328317876	0.6159479283161311	-0.7739114151011969	0.43898317866865094	0.6472606777190857	protein_coding	CFH	1
ENSG00000001036	884.6442583260098	0.7017793800839415	0.42806298204472704	1.6394301995742642	0.10112369646722597	0.2625644261488253	protein_coding	FUCA2	6
ENSG00000001084	1051.60491627374	-0.004792672281051003	0.7178392897715715	-0.0066765254414760606	0.9946729430069431	0.9979801398520197	protein_coding	GCLC	6
ENSG00000001167	499.1080053445251	0.5244019677567981	0.27119790355754814	1.9336505219168119	0.053156111052755764	0.1726041466827641	protein_coding	NFYA	6
ENSG00000001460	148.61726054038408	0.1765074249903142	0.3768527268083653	0.4683724235862319	0.6395182849494183	0.799902585958457	protein_coding	STPG1	1
ENSG00000001461	750.1008673284325	-0.07231577849850981	0.365384367920039	-0.1979170015131448	0.8431100020078567	0.9224684955270609	protein_coding	NIPAL3	1
ENSG00000001497	648.9880351000655	1.2985908843528098	0.31522326673368173	4.11959084685818	3.795457599377628e-5	8.555700756321256e-4	protein_coding	LAS1L	X
